Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B01C20F00000497,"KOMAN CONSTRUCTION, LLC",905837.38,2022-06-04,P00003,MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,EXERCISE OPTION PERIOD 2,CONT_AWD_70B01C20F00000497_7014_70B01C20D00000018_7014
CBP,70B02C22F00000944,W S DARLEY & CO,903504.0,2022-09-30,0,UNMANNED AIRCRAFT,PUMP AND PUMPING EQUIPMENT MANUFACTURING,SMALL UNMANNED AIRCRAFT SYSTEM BLUE CERTIFIED,CONT_AWD_70B02C22F00000944_7014_70B02C22A00000007_7014
CBP,70B01C18F00000518,DELOITTE CONSULTING LLP,902312.0,2021-12-21,P00017,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,EXERCISE OPTION 3,CONT_AWD_70B01C18F00000518_7014_GS00Q14OADU113_4732
CBP,70B06C21F00000531,"MANAGED CARE ADVISORS, INC.",900000.0,2021-12-08,P00001,MEDICAL- OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WORKERS COMPENSATION MEDICAL CASE MANAGEMENT SERVICES,CONT_AWD_70B06C21F00000531_7014_70RDAD20A00000003_7001
CBP,70B04C22C00000028,"BOWHEAD PROGRAM MANAGEMENT & OPERATIONS, LLC",899937.6,2022-03-24,0,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),OTHER COMPUTER RELATED SERVICES,TO PROVIDE IT SUPPORT SERVICES FOR EQUIPMENT AND TECHNOLOGY.,CONT_AWD_70B04C22C00000028_7014_-NONE-_-NONE-
CBP,70B01C22F00000990,NCR GOVERNMENT SYSTEMS LLC,890566.2,2022-09-27,0,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),COMPUTER FACILITIES MANAGEMENT SERVICES,POINT OF SALE TASK ORDER,CONT_AWD_70B01C22F00000990_7014_70B01C22A00000028_7014
CBP,70B03C22F00000740,ISS ACTION INC,888838.92,2022-09-29,P00002,TRANSPORTATION/TRAVEL/RELOCATION- OTHER: OTHER,SECURITY GUARDS AND PATROL SERVICES,GROUND TRANSPORTATION,CONT_AWD_70B03C22F00000740_7014_70B03C19A00000040_7014
CBP,70B01C21F00001221,CONSTANT EAGLE HILL LLC,885681.16,2022-08-09,P00001,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,EXERCISE OF OPTION PERIOD 1,CONT_AWD_70B01C21F00001221_7014_47QREB21D0005_4732
CBP,70B03C22P00000489,JAFRI BROTHERS LLC,883354.18,2022-09-15,0,MEDICATED COSMETICS AND TOILETRIES,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES",HEAT STRESS KITS,CONT_AWD_70B03C22P00000489_7014_-NONE-_-NONE-
CBP,70B03C22F00000303,FORFEITURE SUPPORT ASSOCIATES LLC,881000.0,2022-03-30,0,SUPPORT- ADMINISTRATIVE: OTHER,ALL OTHER LEGAL SERVICES,SUPPORT SERVICES FOR ASSET FORFEITURE,CONT_AWD_70B03C22F00000303_7014_15JPSS20D00000271_1501
CBP,70B06C22F00000089,PARAGON SYSTEMS INC,878905.0,2022-03-17,P00003,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,SECURITY GUARDS AND PATROL SERVICES,RE-OBLIGATE THE DE-OBLIGATED FUNDING FROM P00002,CONT_AWD_70B06C22F00000089_7014_70CMSD21A00000004_7012
CBP,70B01C22F00001373,"NORTHLAND RESEARCH, INC",877566.81,2022-09-24,0,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ENV ASSESSMENTS,CONT_AWD_70B01C22F00001373_7014_GS10F0070W_4730
CBP,70B01C22F00001369,"NORTHLAND RESEARCH, INC",877566.81,2022-09-24,0,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ENVIRONMENTAL ASSESSMENTS,CONT_AWD_70B01C22F00001369_7014_GS10F0070W_4730
CBP,70B01C22F00001368,"NORTHLAND RESEARCH, INC",877306.94,2022-09-24,0,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ENVIRONMENTAL ASSESSMENTS,CONT_AWD_70B01C22F00001368_7014_GS10F0070W_4730
CBP,70B01C22F00000752,"B3 CONSTRUCTION, INC",874216.28,2022-09-19,0,MAINTENANCE OF OFFICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,SDC RESEAL ASPHALT AND CAMPOSITE IMPROVEMENT,CONT_AWD_70B01C22F00000752_7014_70B01C22G00000001_7014
CBP,HSBP1017F00288,PERATON ENTERPRISE SOLUTIONS LLC,867030.83,2022-04-12,P00020,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,COMPUTER SYSTEMS DESIGN SERVICES,NETWORK(S) MANAGEMENT SUPPORT SERVICES,CONT_AWD_HSBP1017F00288_7014_HHSN316201200026W_7529
CBP,70B02C22F00001054,"ATLANTIC DIVING SUPPLY, INC.",864798.0,2022-09-21,0,"HEADSETS, HANDSETS, MICROPHONES AND SPEAKERS",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,NEXT GENERATION HEADSETS,CONT_AWD_70B02C22F00001054_7014_70B04C19D00000051_7014
CBP,70B04C18F00000188,"INDIGO IT, LLC",861448.9,2022-03-23,P00010,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,COMPUTER SYSTEMS DESIGN SERVICES,PATCH AND RELEASE MANAGEMENT,CONT_AWD_70B04C18F00000188_7014_GS06F1036Z_4732
CBP,70B02C22P00000503,"GLOBAL SECURITY MANAGEMENT AGENCY, INC.",857752.62,2022-09-15,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,GUARD SERVICES,CONT_AWD_70B02C22P00000503_7014_-NONE-_-NONE-
CBP,70B01C21F00000308,"BCSS, LLC",857666.74,2022-05-25,P00004,MAINTENANCE OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE),OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,CTIMR ELC PM AND SCHEDULED MAINTENANCE  FUNDING,CONT_AWD_70B01C21F00000308_7014_70B01C21D00000015_7014
CBP,70B01C22F00000125,"MOUNTAIN POINT, LLC",857442.87,2022-04-25,0,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"HVAC & FLOOR REPLACEMENT PROJECT AT THE KINGSVILLE BORDER PATROL STATION, SARITA CHECKPOINT, AND FALFURIAS BORDER PATROL STATION, TX",CONT_AWD_70B01C22F00000125_7014_70B01C21G00000011_7014
CBP,70B04C21F00000249,ANIKA SYSTEMS INCORPORATED,856043.38,2022-06-14,P00003,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,OPTION YEAR 1,CONT_AWD_70B04C21F00000249_7014_47QRAD20D8132_4732
CBP,70B01C20C00000145,CORELOGIX CONSULTING INC,853755.1,2022-06-22,P00003,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),OPTION YEAR TWO.,CONT_AWD_70B01C20C00000145_7014_-NONE-_-NONE-
CBP,70B01C22F00001378,GULF SOUTH RESEARCH CORP,851442.0,2022-09-25,0,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ENVIRONMENTAL COMPLIANCE,CONT_AWD_70B01C22F00001378_7014_47QRAA19D006W_4732
CBP,70B03C22F00001238,"PANAMERICA COMPUTERS, INC.",850897.05,2022-09-23,0,IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,BIOMETRIC SCANNERS AND CAMERAS,CONT_AWD_70B03C22F00001238_7014_HSHQDC12D00013_7001
CBP,70B01C21F00000301,DEPLOYED RESOURCES LLC,850000.0,2022-04-08,P00013,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",MODIFICATION TO ADD FUNDING FOR OPTION PERIOD 8 MIGRANT OVERCAPACITY.,CONT_AWD_70B01C21F00000301_7014_70B01C21A00000002_7014
CBP,70B03C20F00001383,LOYAL SOURCE GOVERNMENT SERVICES LLC,850000.0,2022-02-17,P00014,MEDICAL- EVALUATION/SCREENING,TEMPORARY HELP SERVICES,DETAINEE MEDICAL SCREENING,CONT_AWD_70B03C20F00001383_7014_V797D30203_3600
CBP,70B03C22C00000011,"TRAILBOSS ENTERPRISES, INC.",850000.0,2022-03-28,P00002,SUPPORT- PROFESSIONAL: OTHER,EMERGENCY AND OTHER RELIEF SERVICES,OPTION PERIOD II,CONT_AWD_70B03C22C00000011_7014_-NONE-_-NONE-
CBP,70B03C22C00000011,"TRAILBOSS ENTERPRISES, INC.",850000.0,2022-04-28,P00003,SUPPORT- PROFESSIONAL: OTHER,EMERGENCY AND OTHER RELIEF SERVICES,OPTION PERIOD 3,CONT_AWD_70B03C22C00000011_7014_-NONE-_-NONE-
CBP,70B03C22C00000011,"TRAILBOSS ENTERPRISES, INC.",850000.0,2022-01-31,0,SUPPORT- PROFESSIONAL: OTHER,EMERGENCY AND OTHER RELIEF SERVICES,TRANSPORTATION FOR MIGRANT SURGE AT RGV,CONT_AWD_70B03C22C00000011_7014_-NONE-_-NONE-
CBP,70B03C22C00000011,"TRAILBOSS ENTERPRISES, INC.",850000.0,2022-03-01,P00001,SUPPORT- PROFESSIONAL: OTHER,EMERGENCY AND OTHER RELIEF SERVICES,OPTION PEIOD I,CONT_AWD_70B03C22C00000011_7014_-NONE-_-NONE-
CBP,70B06C22F00000536,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC",846567.6,2022-06-16,0,EDUCATION/TRAINING- PERSONNEL TESTING,EDUCATIONAL SUPPORT SERVICES,CBLE OCTOBER 2022,CONT_AWD_70B06C22F00000536_7014_70B06C22D00000011_7014
CBP,70B04C21F00000226,PERATON ENTERPRISE SOLUTIONS LLC,840440.98,2021-11-04,P00001,"IT AND TELECOM - END USER: HELP DESK; TIER1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS (LABOR)","DATA PROCESSING, HOSTING, AND RELATED SERVICES",ADD AN ADDITIONAL 360TB FOR PHASE II SERVICES,CONT_AWD_70B04C21F00000226_7014_70RTAC20D00000002_7001
CBP,70B01C22C00000104,GREEN POWERED TECHNOLOGY LLC,839388.0,2022-09-29,0,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,"CBP REQUIRED SUPPORT TO PROVIDE ELECTRIC VEHICLE & ELECTRIC VEHICLE SUPPLY EQUIPMENT & INFRASTRUCTURE RESILIENCE MANAGEMENT SUPPORT SERVICES TO ASSIST WITH MANAGEMENT, OVERSIGHT, & EXECUTION OF ENVIRONMENTAL AND ENERGY PROGRAMS",CONT_AWD_70B01C22C00000104_7014_-NONE-_-NONE-
CBP,70B02C22P00000378,"TRI-TECH FORENSICS, INC.",838875.0,2022-08-19,0,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,IFAK EQUIPMENT AND SUPPLIES,CONT_AWD_70B02C22P00000378_7014_-NONE-_-NONE-
CBP,70B04C20F00001377,"ELLUMEN, INC.",836892.31,2022-04-19,P00006,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER SYSTEMS DESIGN SERVICES,ADDS INCREMENTAL FUNDING TO OPTION YEAR 2 AND UPDATES THE COR.,CONT_AWD_70B04C20F00001377_7014_HHSN316201200132W_7529
CBP,70B04C22F00000155,"COUNTERTRADE PRODUCTS, INC.",836524.63,2022-03-03,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE RENEWAL,CONT_AWD_70B04C22F00000155_7014_NNG15SC65B_8000
CBP,70B02C22C00000018,AALIS MANAGEMENT CONSULTING LLC,836224.8,2022-02-28,0,SUPPORT- PROFESSIONAL: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,BASE AWARD,CONT_AWD_70B02C22C00000018_7014_-NONE-_-NONE-
CBP,70B06C22F00000699,DIGITALEDGE JV LLC,834095.15,2022-07-14,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,THE CONTRACTOR SHALL PROVIDE SHAREPOINT SUBJECT MATTER EXPERTISE AND SERVICES IN SUPPORT OF U.S. CUSTOMS AND BORDER PROTECTION'S OFFICE OF PROFESSIONAL RESPONSIBILITY.,CONT_AWD_70B06C22F00000699_7014_47QTCB21D0398_4732
CBP,70B02C21F00001280,"CACI, INC. - FEDERAL",832973.17,2022-09-28,P00009,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,EXERCISE OPTION YEAR 1,CONT_AWD_70B02C21F00001280_7014_47QTCK18D0009_4732
CBP,70B03C21C00000026,"JOSE ERNESTO SALAZAR, LLC",830096.08,2022-02-25,P00002,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,OPTION PERIOD I,CONT_AWD_70B03C21C00000026_7014_-NONE-_-NONE-
CBP,70B02C21F00001234,NEXTGEN FEDERAL SYSTEMS LLC,830000.0,2022-07-06,P00005,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,MODIFICATION TO ADD FUNDING FOR CBP'S AIR & MARINE OPERATIONS (AMO) FIELD AND TECHNOLOGY SUPPORT SERVICE,CONT_AWD_70B02C21F00001234_7014_47QRAD20D1206_4732
CBP,70B01C19C00000120,"TIGUA FACILITY SERVICES, INC.",828500.0,2022-09-30,P00006,MAINTENANCE OF OTHER NON-BUILDING FACILITIES,FACILITIES SUPPORT SERVICES,BASE MAINTENANCE AND OPERATIONS REPAIRS- NORTHERN BORDER EAST,CONT_AWD_70B01C19C00000120_7014_-NONE-_-NONE-
CBP,70B03C21C00000010,"PROFESSIONAL BULL RIDERS, LLC",827687.51,2022-04-06,P00008,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,OTHER SPECTATOR SPORTS,PROFESSIONAL SPORTS LEAGUE MARKETING SPONSORSHIP - MODIFICATION TO PROVIDE INCREMENTAL FUNDING FOR OPTION YEAR 1,CONT_AWD_70B03C21C00000010_7014_-NONE-_-NONE-
CBP,70B03C21C00000010,"PROFESSIONAL BULL RIDERS, LLC",827687.5,2022-07-05,P00009,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,OTHER SPECTATOR SPORTS,PROFESSIONAL SPORTS LEAGUE MARKETING SPONSORSHIP - MODIFICATION TO PROVIDE INCREMENTAL FUNDING FOR OPTION YEAR 1,CONT_AWD_70B03C21C00000010_7014_-NONE-_-NONE-
CBP,70B03C21C00000010,"PROFESSIONAL BULL RIDERS, LLC",827687.5,2022-08-17,P00010,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,OTHER SPECTATOR SPORTS,PROFESSIONAL SPORTS LEAGUE MARKETING SPONSORSHIP - MODIFICATION TO PROVIDE INCREMENTAL FUNDING FOR OPTION YEAR 1,CONT_AWD_70B03C21C00000010_7014_-NONE-_-NONE-
CBP,70B01C20C00000125,GREEN POWERED TECHNOLOGY LLC,825581.0,2022-08-29,P00004,SUPPORT- ADMINISTRATIVE: OTHER,OTHER MANAGEMENT CONSULTING SERVICES,"TO PROVIDE ENVIRONMENTAL AND ENERGY MANAGEMENT SUPPORT SERVICES TO ASSIST IN THE MANAGEMENT, OVERSIGHT AND EXECUTION OF ENVIRONMENTAL AND ENERGY PROGRAMS. THIS MODIFICATION IS TO EXERCISE OPTION PERIOD TWO.",CONT_AWD_70B01C20C00000125_7014_-NONE-_-NONE-
CBP,70B01C22F00000005,"VF IMAGEWEAR, INC.",823000.0,2021-12-15,P00001,"CLOTHING, SPECIAL PURPOSE",MEN'S AND BOYS' CLOTHING AND FURNISHINGS MERCHANT WHOLESALERS,THIS MODIFICATION FUNDS ACADEMY CLASSES AND QM FUNCTIONS FOR CBP.,CONT_AWD_70B01C22F00000005_7014_70B01C20D00000004_7014
CBP,70B06C22F00001143,"AGILE GROUP, LLC",822855.07,2022-09-27,0,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,CBP WATCH CONTRACTUAL SUPPORT,CONT_AWD_70B06C22F00001143_7014_47QREB19D0013_4732
CBP,70B06C22C00000103,EDUCOLOGY SOLUTIONS CO.,816135.0,2022-09-27,0,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,OTHER COMPUTER RELATED SERVICES,IT DEVELOPMENT SUPPORT SERVICES,CONT_AWD_70B06C22C00000103_7014_-NONE-_-NONE-
CBP,70B01C22F00000672,GRANT THORNTON PUBLIC SECTOR LLC,815976.08,2022-07-08,0,SUPPORT- MANAGEMENT: FINANCIAL,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,HUMAN RESOURCES MANAGEMENT (HRM) INNOVATION SUPPORT,CONT_AWD_70B01C22F00000672_7014_70B03C20A00000017_7014
CBP,70B02C20P00000306,SINTELA INC,815661.95,2022-09-23,P00008,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,MUTUAL AGREEMENT OF THE PARTIES TO FURTHER DEFINE SCOPE RELATED TO ALGORITHM SUPPORT. ALSO EXERCISED OPTIONAL CLINS PURSUANT TO FAR 52.217-7.,CONT_AWD_70B02C20P00000306_7014_-NONE-_-NONE-
CBP,70B06C20F00000440,MERIDIAN KNOWLEDGE SOLUTIONS LLC,815040.0,2022-03-25,P00006,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,OTHER COMPUTER RELATED SERVICES,EXERCISE OY-3 POP 3/27/2022 - 10/26/2022,CONT_AWD_70B06C20F00000440_7014_70RTAC20A00000002_7001
CBP,70B02C19C00000093,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,815000.0,2022-09-15,P00030,R&D- DEFENSE OTHER: SERVICES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",MISSION ENGINEERING AND OPERATIONAL RESEARCH (MEOR),CONT_AWD_70B02C19C00000093_7014_-NONE-_-NONE-
CBP,70B01C21C00000031,"TIGUA FACILITY SERVICES, INC.",814731.19,2022-08-29,P00006,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY,FACILITIES SUPPORT SERVICES,"THE PURPOSE OF THIS MODIFICATION IS TO INCREASE THE FIRM FIXED PRICE OF OPTION YEAR 2 CLIN 0060, NON PREVENTATIVE MAINTENANCE REPAIRS NTE, FROM $694,000.00 BY $814,731.19 TO $1,508,731.19.",CONT_AWD_70B01C21C00000031_7014_-NONE-_-NONE-
CBP,70B04C21F00000223,"COMPUTER WORLD SERVICES, CORP.",814135.33,2022-05-23,P00002,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",COMPUTER SYSTEMS DESIGN SERVICES,"THIS MODIFICATION IS ISSUED TO INCREMENTALLY FUND OPTION PERIOD 1 OF THE CONTRACT FOR SYSTEMS TECHNOLOGY SERVICES, IN SUPPORT OF THE PASSENGER SYSTEMS PROGRAM OFFICE.",CONT_AWD_70B04C21F00000223_7014_HHSN316201300001W_7529
CBP,70B01C22F00000406,DEPLOYED RESOURCES LLC,811945.0,2022-08-04,P00002,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",NORTH EAGLE PASS SOFT SIDE FACILITY POST MOBILIZATION CHANGES,CONT_AWD_70B01C22F00000406_7014_70B01C21A00000002_7014
CBP,70B01C22F00001264,G2I LLC,808497.65,2022-09-22,0,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,PAVEMENT REPAIR SEAL STRIPE,CONT_AWD_70B01C22F00001264_7014_70B01C21G00000003_7014
CBP,70B06C22F00000087,"CACI, INC. - FEDERAL",808324.19,2022-06-08,P00004,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,INVESTIGATION SERVICES,REOBLIGATION MODIFICATION AND ADDITIONAL SWB AND E3 CASES,CONT_AWD_70B06C22F00000087_7014_70CMSD21A00000002_7012
CBP,70B01C22F00001380,"RECON ENVIRONMENTAL,INC.",802370.0,2022-09-25,0,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,ENVIRONMENTAL CONSULTING SERVICES,ARCH./TI/ENVIRONMENTAL SME,CONT_AWD_70B01C22F00001380_7014_47QRAA22D005U_4732
CBP,70B01C21C00000031,"TIGUA FACILITY SERVICES, INC.",801564.0,2022-09-07,P00007,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY,FACILITIES SUPPORT SERVICES,"THE PURPOSE OF THIS MODIFICATION IS TO INCREASE THE FIRM FIXED PRICE OF OPTION YEAR 2 CLIN 0060, NON PREVENTATIVE MAINTENANCE REPAIRS NTE, FROM $1,508,731.19 BY $801,564.00 TO $2,310,295.19.",CONT_AWD_70B01C21C00000031_7014_-NONE-_-NONE-
CBP,70B01C22C00000019,RED PIONEER ENTERPRISE INC,801228.13,2022-04-15,0,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,INSTALL GLASS AND MTS SYSTEM AT MCALLEN CPC,CONT_AWD_70B01C22C00000019_7014_-NONE-_-NONE-
CBP,70B03C19F00000315,CONSTELLATION INC,799115.6,2022-05-24,P00004,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,THE PURPOSE OF THIS MODIFICATION IS TO EXERCISE OPTION TO CONTINUE SERVICES,CONT_AWD_70B03C19F00000315_7014_GS06F1160Z_4732
CBP,70B06C22F00000427,THE KINETIC GROUP SALES LLC,798406.02,2022-05-23,0,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,.223 DUTY AMMO,CONT_AWD_70B06C22F00000427_7014_70CMSW18D00000002_7012
CBP,70B04C22C00000023,ARINC INCORPORATED,798380.0,2022-03-31,0,IT AND TELECOM - NETWORK AS A SERVICE,OTHER COMPUTER RELATED SERVICES,SERVICES TO TRANSMIT AIRLINE DATA,CONT_AWD_70B04C22C00000023_7014_-NONE-_-NONE-
CBP,70B03C19F00000320,CONSTELLATION INC,796401.2,2022-05-24,P00004,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,MODIFICATION TO EXERCISE AND FUND OPTION YEAR 3 OF 4.,CONT_AWD_70B03C19F00000320_7014_GS06F1160Z_4732
CBP,70B03C22F00001168,"AIR PLANNING, LLC",796000.0,2022-09-14,0,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,OTHER MANAGEMENT CONSULTING SERVICES,CHARTER FLIGHTS FOR SBCC,CONT_AWD_70B03C22F00001168_7014_GS33F0012V_4730
CBP,70B04C22F00001098,SENTRILLION CORPORATION,793976.81,2022-09-07,0,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",COMPUTER SYSTEMS DESIGN SERVICES,ON-DEMAND FUNDING FOR REQUIREMENTS UNDER THE CENTRALIZED AREA VIDEO SURVEILLANCE SYSTEM (CAVSS),CONT_AWD_70B04C22F00001098_7014_70B04C22A00000025_7014
CBP,70B02C22F00000726,THE RAND CORPORATION,791000.0,2022-09-16,0,SPECIAL STUDIES/ANALYSIS- FEASIBILITY (NON-CONSTRUCTION),RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,"COUNTER UNMANNED AIRCRAFT SYSTEMS ANALYSIS OF ALTERNATIVES (C-UAS AOA) TO ASSIST WITH THE FUTURE ACQUISITION OF C-UAS CAPABILITIES (E.G., RADIO FREQUENCY DETECTION, DETECT & TRACK, ETC.) NEEDED TO FILL CURRENT C-UAS MISSION GAPS.",CONT_AWD_70B02C22F00000726_7014_70RSAT22D00000001_7001
CBP,70B06C22F00001273,"VIRTRA, INC.",790000.0,2022-09-23,0,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,VIRTRA SYSTEM UPDATES,CONT_AWD_70B06C22F00001273_7014_70B06C19D00000070_7014
CBP,70B06C22F00001241,HUMAN RESOURCES RESEARCH ORGANIZATION (HUMRRO),789631.64,2022-09-23,0,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",HR CONSULTING SERVICES AGAINST HCATS IDIQ CONTRACT,CONT_AWD_70B06C22F00001241_7014_GS02Q16DCR0113_4732
CBP,70B01C22F00001162,SQUADRON DEFENSE GROUP LLC,786773.0,2022-09-18,0,PURCHASE OF OFFICE BUILDINGS,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,MODULAR SKIF,CONT_AWD_70B01C22F00001162_7014_GS07F394AA_4732
CBP,70B04C21F00000302,BOOZ ALLEN HAMILTON INC,784545.99,2021-12-06,P00003,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),CUSTOM COMPUTER PROGRAMMING SERVICES,"FUNDS ADDED TO FUND OPTION PERIOD 1, WHILE OPERATING UNDER A CR",CONT_AWD_70B04C21F00000302_7014_70B04C19A00000002_7014
CBP,70B06C22F00000433,"ATLANTIC DIVING SUPPLY, INC.",779320.92,2022-06-07,0,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",VARIOUS M4 RIFLE PARTS & ACCESSORIES,CONT_AWD_70B06C22F00000433_7014_HSBP1017D00026_7014
