Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B02C25F00001356,"V3GATE, LLC",1096343.6,2025-09-30,0,"CAMERAS, STILL PICTURE",OTHER COMPUTER RELATED SERVICES,CIC DESERT OASIS - EQUIPMENT,CONT_AWD_70B02C25F00001356_7014_NNG15SD27B_8000
CBP,70B01C25C00000079,"INTEGRIWARD, LLC",1094721.57,2025-09-30,0,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,FACILITIES SUPPORT SERVICES,"MAINTENANCE AND OPERATIONS OF CBP HOUSING IN PRESIDIO, TX",CONT_AWD_70B01C25C00000079_7014_-NONE-_-NONE-
CBP,70B04C24F00000876,"NEW TECH SOLUTIONS, INC.",1094063.3,2025-09-11,P00002,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,EXERCISE OPTION PERIOD 1 - I2 ANALYST SOFTWARE,CONT_AWD_70B04C24F00000876_7014_NNG15SC82B_8000
CBP,70B01C25C00000177,"OMEGA BELT BUILT CONSTRUCTION SERVICES JV, LLC",1080657.53,2025-09-24,0,REPAIR OR ALTERATION OF MAINTENANCE BUILDINGS,OTHER BUILDING EQUIPMENT CONTRACTORS,"CONTRACT FOR REMOVING ALL DUST AND BIRD DROPPING AND INSTALL BIRD NETTING, VARIOUS REPAIRS, AND RAMP PAINTING AT THE MCALLEN AIR MARINE.",CONT_AWD_70B01C25C00000177_7014_-NONE-_-NONE-
CBP,70B04C20F00001438,PATRIOT LLC,1079397.77,2024-12-12,P00026,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,MODIFICATION TO EXERCISE AN OPTION PERIOD.,CONT_AWD_70B04C20F00001438_7014_HHSN316201200065W_7529
CBP,70B03C21F00001090,ASTROPHYSICS INC,1074583.0,2025-05-06,P00009,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,LOW ENERGY PORTAL SCANNERS,CONT_AWD_70B03C21F00001090_7014_70B03C21D00000035_7014
CBP,70B02C23C00000003,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,1062395.0,2025-08-19,P00019,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ENGINEERING SERVICES,MINOTAUR RAPID REACTION AN PROTOTYPING ENGINEERING SUPPORT,CONT_AWD_70B02C23C00000003_7014_-NONE-_-NONE-
CBP,70B01C25C00000102,"OMEGA BELT BUILT CONSTRUCTION SERVICES JV, LLC",1062225.25,2025-08-28,0,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"REPAIR SHOWER TRAILER AT THE CENTRAL PROCESSING CENTER (CPC), MCALLEN, TX.",CONT_AWD_70B01C25C00000102_7014_-NONE-_-NONE-
CBP,70B06C25F00000849,"UNITED TACTICAL SYSTEMS, LLC",1062205.3,2025-09-17,0,MISCELLANEOUS WEAPONS,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",LESS LETHAL PRESSURIZED AIR LAUNCHER,CONT_AWD_70B06C25F00000849_7014_70B06C20D00000028_7014
CBP,70B04C24F00000415,TECHANAX LLC,1061958.27,2025-04-14,P00001,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",OTHER COMPUTER RELATED SERVICES,NETSCOUT MAINTENANCE AND LICENSES,CONT_AWD_70B04C24F00000415_7014_NNG15SD24B_8000
CBP,70B02C25F00001257,"ACG SYSTEMS, INC.",1058026.02,2025-09-26,0,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,RADIO INFRASTRUCTURE UPGRADE,CONT_AWD_70B02C25F00001257_7014_70B04C19D00000025_7014
CBP,70B04C24F00000384,"ELLUMEN, INC.",1057331.26,2025-04-14,P00003,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),COMPUTER SYSTEMS DESIGN SERVICES,OP 1 & 2,CONT_AWD_70B04C24F00000384_7014_HHSN316201200132W_7529
CBP,70B04C24F00000268,"NTT DATA FEDERAL SERVICES, INC.",1055703.13,2024-12-18,P00003,SUPPORT- PROFESSIONAL: OTHER,CUSTOM COMPUTER PROGRAMMING SERVICES,INCREMENTAL FUNDS PROVIDED,CONT_AWD_70B04C24F00000268_7014_70B04C19A00000004_7014
CBP,70B04C25F00000028,BOOZ ALLEN HAMILTON INC,1053463.18,2024-11-29,0,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),CUSTOM COMPUTER PROGRAMMING SERVICES,TASK ORDER AWARD FOR INFORMATION TECHNOLOGY MODERNIZATION RECOMPETE,CONT_AWD_70B04C25F00000028_7014_70B04C19A00000002_7014
CBP,70B02C25P00000612,HELIWAGON INC,1053100.0,2025-09-29,0,AIRCRAFT LANDING GEAR COMPONENTS,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,PROCUREMENT 0F 20 ELECTRIC HELICOPTER LANDING PLATFORMS FOR AIRBUS AS350 AND H125 HELICOPTERS.,CONT_AWD_70B02C25P00000612_7014_-NONE-_-NONE-
CBP,70B04C25F00000436,"CTG FEDERAL, LLC",1052718.0,2025-05-28,0,IT AND TELECOM - STORAGE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,AWARD EXECUTION. ILAB CONSISTS OF VARIOUS HARDWARE AND SOFTWARE TO SUPPORT STAKEHOLDERS AND CBP MISSION. ILAB IS DESIGNED TO BE A REPLICA OF THE CBP PRODUCTION ENVIRONMENT AND ITS USE IS AN INTEGRAL COMPONENT OF CBPS RISK MITIGATION STRATEGY.,CONT_AWD_70B04C25F00000436_7014_NNG15SD12B_8000
CBP,70B02C23F00000862,"ADVANCED TECHNOLOGY SYSTEMS COMPANY, INC. (OF VIRGINIA)",1049373.49,2025-03-14,P00005,CONSTRUCTION OF ELECTRONIC AND COMMUNICATIONS FACILITIES,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",P00005-SITE PREP INTEGRATION AND FUNDING,CONT_AWD_70B02C23F00000862_7014_70B02C23D00000024_7014
CBP,70B01C25C00000185,"CCI CONSTRUCTION AND ENERGY SERVICES, LLC",1048135.27,2025-09-29,0,MAINTENANCE OF OFFICE BUILDINGS,FACILITIES SUPPORT SERVICES,"REPAIRS, ENHANCEMENTS, MAINTENANCE, AND OPERATIONS SERVICES OF THE NATIONAL LAW ENFORCEMENT COMMUNICATIONS CENTER (NLECC).",CONT_AWD_70B01C25C00000185_7014_-NONE-_-NONE-
CBP,70B04C25F00000195,"COUNTERTRADE PRODUCTS, INC.",1047936.81,2025-03-13,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE,CONT_AWD_70B04C25F00000195_7014_NNG15SC65B_8000
CBP,70B03C25C00000112,IPROOV LIMITED,1046641.99,2025-09-17,0,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS,COMPUTER SYSTEMS DESIGN SERVICES,THIS CONTRACT PROVIDES MOBILE IMAGE CAPTURE SERVICES,CONT_AWD_70B03C25C00000112_7014_-NONE-_-NONE-
CBP,70B04C24F00000268,"NTT DATA FEDERAL SERVICES, INC.",1040703.13,2025-04-10,P00005,SUPPORT- PROFESSIONAL: OTHER,CUSTOM COMPUTER PROGRAMMING SERVICES,"A MODIFICATION FULLY FUNDS CLIN 2001 COVERING MISSION-CRITICAL SERVICES LIKE MANAGEMENT, REQUIREMENTS DISCOVERY, DESIGN, DEVELOPMENT, INTEGRATION, TESTING, DEPLOYMENTS, POST-PRODUCTION SUPPORT, AND OUTGOING TRANSITION TO SUPPORT MISSION EXECUTION.",CONT_AWD_70B04C24F00000268_7014_70B04C19A00000004_7014
CBP,70B03C23F00001210,RAPISCAN SYSTEMS INC,1039990.0,2025-04-14,P00004,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,"THE PURPOSE OF THIS MODIFICATION IS TO ADD FUNDING IN THE AMOUNT OF $1,039,990 FOR CIVIL WORKS AND INSTALLATION OF 2 LOW ENERGY PORTALS (LEP) TYPE 2 AND TWO TYPE  3 LEP AT THE GORDIE HOWE BRIDGE.",CONT_AWD_70B03C23F00001210_7014_70B03C21D00000037_7014
CBP,70B03C22P00000573,"CORPORATE SOURCE, INC THE",1034682.96,2025-09-15,P00004,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION,POSTAL SERVICE,OY3 - NYFO MAIL SERVICES,CONT_AWD_70B03C22P00000573_7014_-NONE-_-NONE-
CBP,70B01C21F00001149,"EAGLE HILL CONSULTING, LLC",1034233.26,2025-05-29,P00012,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","EXTENSION OF WORKFORCE DIRECTORATE SERVICES FROM JUNE 1 TO SEPTEMBER 14, 2025, INCLUDING THE ADDITIONAL RESOURCE TO SUPPORT TASKING AND PROCESS IMPROVEMENTS",CONT_AWD_70B01C21F00001149_7014_GS02Q16DCR0089_4732
CBP,70B06C25F00000665,FN AMERICA LLC,1031337.0,2025-09-29,0,MISCELLANEOUS AMMUNITION,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",FN303 AIR LAUNCHED LESS THAN LETHAL SUPPLIES FOR CUSTOMS AND BORDER PROTECTION,CONT_AWD_70B06C25F00000665_7014_70B06C21D00000029_7014
CBP,70B02C21F00001280,"CACI, INC. - FEDERAL",1027085.9,2025-09-26,P00043,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,EXERCISE OPTION YEAR FOUR FOR AMOC IT SERVICES,CONT_AWD_70B02C21F00001280_7014_47QTCK18D0009_4732
CBP,70B02C25F00001139,"MOTOROLA SOLUTIONS, INC.",1025364.0,2025-09-26,0,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,ENGINEERING SERVICES,AMO WAVE,CONT_AWD_70B02C25F00001139_7014_70B04C19D00000035_7014
CBP,70B01C25F00001294,PRICE MODERN LLC,1020965.16,2025-09-29,0,INSTALLATION OF EQUIPMENT- FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,DESIGN/DELIVERY/INSTALLATION OF OFFICE FURNITURE.,CONT_AWD_70B01C25F00001294_7014_70RDAD22A00000001_7001
CBP,70B01C25C00000126,AKIMA DATA MANAGEMENT LLC,1016232.0,2025-09-17,0,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,"PROVIDE FULL SPECTRUM SUPPORT TO CBP OIT RIM PROGRAM TO INCLUDE, INFORMATION GOVERNANCE, RECORDS MANAGEMENT, PROCESS DEVELOPMENT AND SUSTAINMENT, PROGRAM MANAGEMENT AND REPORTING, AND COMMUNICATIONS ACTIVITIES MAINTAINING THE PROGRAM OPERATIONS",CONT_AWD_70B01C25C00000126_7014_-NONE-_-NONE-
CBP,70B06C25F00000355,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC",1015602.91,2025-05-30,0,EDUCATION/TRAINING- PERSONNEL TESTING,EDUCATIONAL SUPPORT SERVICES,ADMINISTRATION AND PROCTORING OF THE OCTOBER 2025 CUSTOMS AND BROKER LICENSE EXAM (CBLE) ACROSS THE UNITED STATES.,CONT_AWD_70B06C25F00000355_7014_70B06C22D00000011_7014
CBP,70B04C24F00000893,WIDEPOINT INTEGRATED SOLUTIONS CORP,1011005.16,2025-05-29,P00001,IT AND TELECOM - MOBILE DEVICE AS A SERVICE,TELECOMMUNICATIONS RESELLERS,AUTONOMOUS SURVEILLANCE TOWERS EXERCISED OPTION PERIOD 1 FROM 05/30/2025 THROUGH 11/23/2025,CONT_AWD_70B04C24F00000893_7014_70RTAC21D00000001_7001
CBP,70B02C23F00001224,IT TECH DIRECT LLC,1008797.16,2025-06-03,P00004,MISCELLANEOUS COMMUNICATION EQUIPMENT,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,ADDITIONAL LINE ITEM AND FUNDING ADDED TO CONTRACT,CONT_AWD_70B02C23F00001224_7014_70B04C19D00000022_7014
CBP,70B01C24F00000036,"CENTERRA GROUP, LLC",1008237.81,2025-01-07,P00012,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MOD TO PROVIDE FUNDING,CONT_AWD_70B01C24F00000036_7014_GS07F5548P_4730
CBP,70B01C24F00000960,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",1003861.85,2025-07-09,P00007,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),CUSTOM COMPUTER PROGRAMMING SERVICES,THE REASON FOR THIS MODIFICATION IS TO ADD FUNDING TO EXTEND THE PERFORMANCE PERIOD TO 9/11/2025.,CONT_AWD_70B01C24F00000960_7014_70B01C24A00000036_7014
CBP,70B06C25F00000456,"ATLANTIC DIVING SUPPLY, INC.",1002329.9,2025-09-16,0,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",5.56MM RIFLE SUPPRESSORS AND ACCESSORIES,CONT_AWD_70B06C25F00000456_7014_70B06C24D00000018_7014
CBP,70B04C24F00001129,"CACI, INC. - FEDERAL",1000000.0,2024-12-17,P00006,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),COMPUTER SYSTEMS DESIGN SERVICES,INCREMENTAL FUNDING,CONT_AWD_70B04C24F00001129_7014_47QTCK18D0009_4732
CBP,70B03C24F00000281,"ZEPHYR AVIATION, LLC",1000000.0,2024-11-06,P00007,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AIR PASSENGER,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,FUNDING ONLY ACTION DUE TO CR,CONT_AWD_70B03C24F00000281_7014_47QMCB24D0005_4732
CBP,70B02C25F00000192,"GOTENNA, INC.",999968.24,2025-03-14,0,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,GOTENNA PRO MAAK EQUIPMENT DELIVERY ORDER,CONT_AWD_70B02C25F00000192_7014_70B06C23D00000014_7014
CBP,70B03C23F00001251,DELOITTE CONSULTING LLP,999886.0,2025-05-01,P00010,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,PROGRAM MANAGEMENT SUPPORT - MODIFICATION TO ADJUST AND EXERCISE OPTION,CONT_AWD_70B03C23F00001251_7014_70B04C19A00000003_7014
CBP,70B03C23F00001251,DELOITTE CONSULTING LLP,999886.0,2025-07-31,P00013,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,PROGRAM MANAGEMENT SUPPORT - MODIFICATION TO EXTEND SERVICES,CONT_AWD_70B03C23F00001251_7014_70B04C19A00000003_7014
CBP,70B03C23F00001251,DELOITTE CONSULTING LLP,999886.0,2025-05-20,P00011,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,COMPUTER SYSTEMS DESIGN SERVICES,PROGRAM MANAGEMENT SUPPORT - MODIFICATION TO EXERCISE OPTION PERIOD,CONT_AWD_70B03C23F00001251_7014_70B04C19A00000003_7014
CBP,70B06C25F00001354,CONSTRUCTURE INC,999693.67,2025-09-30,0,PREFABRICATED AND PORTABLE BUILDINGS,FACILITIES SUPPORT SERVICES,DISPATCH CONSOLES FOR CBP WATCH,CONT_AWD_70B06C25F00001354_7014_47QRCA25DSF09_4732
CBP,70B06C25F00000049,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC",999666.93,2024-12-18,0,EDUCATION/TRAINING- PERSONNEL TESTING,EDUCATIONAL SUPPORT SERVICES,PROCTORING AND ADMINISTRATION OF THE APRIL 2025 CUSTOMS BROKER LICENSE EXAM (CBLE),CONT_AWD_70B06C25F00000049_7014_70B06C22D00000011_7014
CBP,70B04C25F00000180,"FCN, INC.",997745.53,2025-08-18,P00001,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,EXERCISE OPTIONAL CLINS IAW FAR 52.217-7 FOR CLOUD SOFTWARE - INFORMATICA SOFTWARE MAINTENANCE,CONT_AWD_70B04C25F00000180_7014_NNG15SC71B_8000
CBP,70B06C23C00000165,THRUWAVE INC,997739.58,2025-09-25,P00003,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING","EXERCISE OF OPTION YEAR TWO (2) FOR MAINTENANCE, ENHANCEMENTS, AND TECHNICAL SUPPORT TO EXISTING THRUWAVE BENCHTOP SYSTEMS.",CONT_AWD_70B06C23C00000165_7014_-NONE-_-NONE-
CBP,70B06C25F00000616,AMIVERO LLC,996332.46,2025-09-14,0,SUPPORT- PROFESSIONAL: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,OFFICE OF TRADE WORKFORCE PLANNING TASK ORDER,CONT_AWD_70B06C25F00000616_7014_70B06C24D00000015_7014
CBP,70B01C25C00000129,"B3 CONSTRUCTION, INC",994577.03,2025-09-18,0,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS","MULTI-PROJECT REPLACE VAV TERMINAL CONTROLLERS, VAV AND DUCTWORK, AND CRU UNITS",CONT_AWD_70B01C25C00000129_7014_-NONE-_-NONE-
CBP,70B06C24F00000358,DELOITTE CONSULTING LLP,993934.32,2025-09-12,P00003,SUPPORT- PROFESSIONAL: OTHER,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",MODIFICATION TO EXERCISE OPTION PERIOD 1D.,CONT_AWD_70B06C24F00000358_7014_GS02Q16DCR0046_4732
CBP,70B02C21F00001234,NEXTGEN FEDERAL SYSTEMS LLC,990000.0,2025-01-28,P00040,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ENGINEERING SERVICES,MODIFICATION TO ADD OPTION YEAR 3 FUNDS FOR CBP'S AIR AND MARINE OPERATIONS FIELD AND TECHNICAL SUPPORT SERVICES.,CONT_AWD_70B02C21F00001234_7014_47QRAD20D1206_4732
CBP,70B06C24C00000183,"CONSTANT AND ASSOCIATES, INC.",986211.84,2025-09-10,P00001,SUPPORT- PROFESSIONAL: OTHER,OTHER COMPUTER RELATED SERVICES,EXERCISING OPTION PERIOD 1,CONT_AWD_70B06C24C00000183_7014_-NONE-_-NONE-
CBP,70B03C25F00000116,"NEW TECH SOLUTIONS, INC.",984680.69,2025-02-05,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,PURCHASE OF QUALTRICS PLATFORM,CONT_AWD_70B03C25F00000116_7014_NNG15SC82B_8000
CBP,70B04C25F00000667,NCS TECHNOLOGIES INC,982530.9,2025-09-19,0,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,INFORMATION TECHNOLOGY EQUIPMENT REFRESH AT LA WORK AIRPORT TERMINAL 7.,CONT_AWD_70B04C25F00000667_7014_NNG15SD85B_8000
CBP,70B03C24C00000095,"PROFESSIONAL CONTRACT SERVICES, INC.",981762.66,2025-04-16,P00002,HOUSEKEEPING- CUSTODIAL JANITORIAL,FACILITIES SUPPORT SERVICES,ADD 2 MONTHS (PARTIAL) FUNDING TO CONTRACT 05/01/25-06/30/25.,CONT_AWD_70B03C24C00000095_7014_-NONE-_-NONE-
CBP,70B01C23F00000312,DEPLOYED RESOURCES LLC,981045.65,2025-03-07,P00019,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES","EXERCISE OPTION PERIOD TO SUPPORT THE CONTINUED DEMOBILIZATION OF THE FACILITY IN LAREDO, TEXAS.",CONT_AWD_70B01C23F00000312_7014_70RDAD21A00000012_7001
CBP,70B04C19F00000972,NATIVE ENERGY & TECHNOLOGY INC,980339.95,2025-09-17,P00011,MAINTENANCE OF OFFICE BUILDINGS,FACILITIES SUPPORT SERVICES,ENTERPRISE SERVICES REQUIREMENT,CONT_AWD_70B04C19F00000972_7014_GS06Q16BQDS114_4732
CBP,70B02C25P00000191,PONO AINA MANAGEMENT LLC,979440.0,2025-04-28,0,UNMANNED AIRCRAFT,OTHER NONSCHEDULED AIR TRANSPORTATION,MUAS SUPPORT SERVICES,CONT_AWD_70B02C25P00000191_7014_-NONE-_-NONE-
CBP,70B04C22F00000498,CELLCO PARTNERSHIP,975973.75,2025-09-23,P00004,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,OTHER COMPUTER RELATED SERVICES,FUNDING FOR VERIZON SERVICES PERFORMED FROM 6/16/2025 THROUGH 08/31/2025,CONT_AWD_70B04C22F00000498_7014_70B04C20A00000016_7014
CBP,70B06C25F00000877,"COUNTERTRADE PRODUCTS, INC.",968439.47,2025-09-15,0,IT AND TELECOM - COMPUTE: SERVERS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,TACTICAL EDGE COMPUTING PLATFORM,CONT_AWD_70B06C25F00000877_7014_NNG15SC65B_8000
CBP,70B04C20F00001359,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,965819.18,2025-04-09,P00030,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,COMPUTER SYSTEMS DESIGN SERVICES,SURGE,CONT_AWD_70B04C20F00001359_7014_47QTCK18D0001_4732
CBP,70B01C25F00001183,BIALEK CORPORATION OF MARYLAND,961166.4,2025-09-25,0,INSTALLATION OF EQUIPMENT- FURNITURE,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,DESIGN/DELIVERY/INSTALLATION OF OFFICE FURNITURE.,CONT_AWD_70B01C25F00001183_7014_70RDAD22A00000003_7001
CBP,70B04C25F00000980,"STANDARD-BLAZAR, LLC",958000.0,2025-09-24,0,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,PROCUREMENT OF NEW JFROG ENTERPRISE+ SOFTWARE LICENSES FOR CBP OIT.,CONT_AWD_70B04C25F00000980_7014_NNG15SD70B_8000
CBP,70B04C24P00000146,"COLEMAN PROFESSIONAL SERVICES, INC.",955199.19,2025-05-29,P00003,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",INCREMENTAL FUNDING,CONT_AWD_70B04C24P00000146_7014_-NONE-_-NONE-
CBP,70B06C25P00000274,STRIKE SOLUTIONS LLC,953600.0,2025-06-02,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),SOFTWARE PUBLISHERS,PURCHASE ORDER FOR ARTIFICIAL INTELLIGENCE LICENSE AND SUPPORT FOR VREADS AND PRISM TOOLS. THIS PO WILL BE EXECUTED VIA THE CHIEF DIGITAL AND AI OFFICE TRADEWINDS SOLUTIONS MARKETPLACE VIA OPEN CALL SOLICITATION REFERENCE #: W52P1J-23-S-CTSM.,CONT_AWD_70B06C25P00000274_7014_-NONE-_-NONE-
CBP,70B04C24F00000329,CLOUD LAKE TECHNOLOGY LLC,953589.36,2025-01-29,P00012,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",COMPUTER SYSTEMS DESIGN SERVICES,A MODIFICATION TO ADD FUNDING TO THE OPTION PERIOD DUE TO THE CONTINUING RESOLUTION.,CONT_AWD_70B04C24F00000329_7014_47QTCB22D0181_4732
CBP,70B04C25F00000490,"IGOV TECHNOLOGIES, INC.",950670.33,2025-08-14,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE,CONT_AWD_70B04C25F00000490_7014_NNG15SD81B_8000
CBP,70B06C25F00000126,"CHENEGA ENTERPRISE SYSTEMS & SOLUTIONS, LLC",946726.7,2025-04-25,P00003,EDUCATION/TRAINING- GENERAL,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,EXERCISING OPTIONAL LINES FOR CONFIDENTIAL HUMAN SOURCE HANDLER OPERATIONS COURSE ITERATIONS 2502 AND 2503.,CONT_AWD_70B06C25F00000126_7014_70B06C23D00000016_7014
CBP,70B04C24F00000725,BAHFED CORP,946496.09,2025-09-12,P00003,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,REMAINING FUNDING FOR OY1,CONT_AWD_70B04C24F00000725_7014_NNG15SD09B_8000
CBP,70B03C20C00000086,ALL NATIVE SYNERGIES COMPANY,940185.6,2025-09-17,P00025,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,EXTEND POP THROUGH 01/03/2026,CONT_AWD_70B03C20C00000086_7014_-NONE-_-NONE-
CBP,70B04C25F00001129,"ADVANCED COMPUTER CONCEPTS, INC.",938026.18,2025-09-23,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,ATLASSIAN LICENSES AND SOFTWARE MAINTENANCE - NINE MONTH BASE PERIOD,CONT_AWD_70B04C25F00001129_7014_NNG15SD60B_8000
CBP,70B04C25P00000552,REGULA FORENSICS INC,936000.0,2025-09-22,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE,CONT_AWD_70B04C25P00000552_7014_-NONE-_-NONE-
