Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
CBP,70B01C21F00001228,"TAYLOR ENGINEERING, PLLC",265318.08,2021-09-20,0,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,VARIOUS REPAIRS AND SHOWER TRAILER,CONT_AWD_70B01C21F00001228_7014_70B01C21G00000002_7014
CBP,70B01C21F00000520,"FEDERAL MISSION SOLUTIONS, LLC",264757.85,2021-09-07,P00001,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ENGINEERING SERVICES,ADDITIONAL WITHIN SCOPE WORK.,CONT_AWD_70B01C21F00000520_7014_47QRAD20D1090_4732
CBP,70B01C21C00000100,"CORINTH CONSULTING GROUP, LLC",264427.38,2021-09-27,0,SUPPORT- PROFESSIONAL: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CONTRACT CLOSEOUT SUPPORT SERVICES FOR PD,CONT_AWD_70B01C21C00000100_7014_-NONE-_-NONE-
CBP,70B03C21P00000168,CAP 360 LLC,263680.0,2021-05-04,0,"TIRES AND TUBES, PNEUMATIC, EXCEPT AIRCRAFT",TIRE AND TUBE MERCHANT WHOLESALERS,FLEET TIRES,CONT_AWD_70B03C21P00000168_7014_-NONE-_-NONE-
CBP,HSBP1016C00103,"LEIDOS, INC.",263613.0,2021-04-16,P00014,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",LEIDOS MAINTENANCE AND TECHNOLOGY SUPPORT SERVICES.,CONT_AWD_HSBP1016C00103_7014_-NONE-_-NONE-
CBP,70B06C21F00001642,HIREVUE INC,262782.86,2021-09-30,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SOFTWARE PUBLISHERS,CLOUD-BASED INTERVIEW SUPPORT SERVICES,CONT_AWD_70B06C21F00001642_7014_70B06C21D00000048_7014
CBP,HSBP1017P00641,LIONA ENTERPRISES INC,262722.04,2021-08-17,P00008,IT AND TELECOM- ANNUAL HARDWARE MAINTENANCE SERVICE PLANS,COMPUTER FACILITIES MANAGEMENT SERVICES,AUDIO VISUAL MAINTENANCE SERVICE,CONT_AWD_HSBP1017P00641_7014_-NONE-_-NONE-
CBP,70B04C21F00000286,DELL FEDERAL SYSTEMS L.P,261180.0,2021-06-30,P00001,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",SOFTWARE PUBLISHERS,MICROSOFT ELA FOR ADDITIONAL O365 LICENSES,CONT_AWD_70B04C21F00000286_7014_70RTAC21A00000001_7001
CBP,70B04C18F00001189,"SEV1TECH, LLC",260848.59,2020-12-18,P00013,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,COMPUTER FACILITIES MANAGEMENT SERVICES,AIRWATCH SUPPORT SERVICES,CONT_AWD_70B04C18F00001189_7014_GS35F424AA_4732
CBP,70B04C18F00001189,"SEV1TECH, LLC",260848.59,2021-02-04,P00014,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,COMPUTER FACILITIES MANAGEMENT SERVICES,AIRWATCH SERVICES,CONT_AWD_70B04C18F00001189_7014_GS35F424AA_4732
CBP,70B06C20F00000837,CSRA LLC,260517.46,2021-03-22,P00006,SUPPORT- MANAGEMENT: OTHER,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","H.R.133 - CONSOLIDATED APPROPRIATIONS ACT, 2021, DIVISION F--DEPARTMENT OF HOMELAND SECURITY APPROPRIATIONS ACT, 2021: EXERCISE OF CLIN 4002 FOR BACKGROUND INVESTIGATIONS IN SUPPORT OF THE SOUTHWEST BORDER SOFT-SIDED FACILITIES (SWB/SSF).",CONT_AWD_70B06C20F00000837_7014_HSBP1016A00004_7014
CBP,70B06C20F00000837,CSRA LLC,260517.46,2021-04-09,P00008,SUPPORT- MANAGEMENT: OTHER,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","H.R.133 - CONSOLIDATED APPROPRIATIONS ACT, 2021, DIVISION F-- DEPARTMENT OF HOMELAND SECURITY APPROPRIATIONS ACT, 2021: EXERCISE OF CLIN 4004 FOR BACKGROUND INVESTIGATIONS SUPPORTING SOUTHWEST BORDER SOFT-SIDED FACILITIES - TUSCON (SWB/SSF -",CONT_AWD_70B06C20F00000837_7014_HSBP1016A00004_7014
CBP,70B06C20F00000837,CSRA LLC,260517.46,2021-04-08,P00007,SUPPORT- MANAGEMENT: OTHER,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)","H.R.133 - CONSOLIDATED APPROPRIATIONS ACT, 2021, DIVISION F-- DEPARTMENT OF HOMELAND SECURITY APPROPRIATIONS ACT, 2021: EXERCISE OF CLIN 4003 FOR BACKGROUND INVESTIGATIONS SUPPORTING THE SOUTHWEST BORDER SOFT-SIDED FACILITIES - YUMA (SWB/SSF - YUMA)",CONT_AWD_70B06C20F00000837_7014_HSBP1016A00004_7014
CBP,70B03C21F00001116,"THUNDERCAT TECHNOLOGY, LLC",260000.0,2021-08-30,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,FIVECAST ONYX,CONT_AWD_70B03C21F00001116_7014_HSHQDC13D00026_7001
CBP,70B02C20F00001145,THE MITRE CORPORATION,260000.0,2021-06-23,P00009,R&D- OTHER RESEARCH AND DEVELOPMENT (ENGINEERING DEVELOPMENT),"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",CBP OS OA CAPABILITIES EFFORT,CONT_AWD_70B02C20F00001145_7014_70RSAT20D00000001_7001
CBP,70B01C21P00000144,R.S. MEANS COMPANY LLC,259933.0,2021-04-27,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),SOFTWARE PUBLISHERS,RS MEANS SUBSCRIPTION,CONT_AWD_70B01C21P00000144_7014_-NONE-_-NONE-
CBP,HSBP1016C00108,"EAGLE HILL CONSULTING, LLC",259496.4,2021-02-26,P00011,SUPPORT- PROFESSIONAL: OTHER,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,EXERCISE FINAL OPTION PERIOD.,CONT_AWD_HSBP1016C00108_7014_-NONE-_-NONE-
CBP,70B02C21F00000612,"COMMDEX, LLC",256631.37,2021-07-15,0,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",ENGINEERING SERVICES,SAN MIGUEL COVERAGE ENHANCEMENT,CONT_AWD_70B02C21F00000612_7014_70B04C19D00000043_7014
CBP,70B03C18P00000560,WAC LLC,256568.52,2021-09-06,P00007,"LEASE OR RENTAL OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT",SEPTIC TANK AND RELATED SERVICES,OPTION 3 EXERCISED WITH FULL FUNDING.,CONT_AWD_70B03C18P00000560_7014_-NONE-_-NONE-
CBP,70B04C21F00000692,SMITHS DETECTION INC.,256213.0,2021-07-07,P00001,"IT AND TELECOM - END USER: HELP DESK; TIER1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS (LABOR)",OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,SMITHS DETECTION SUPPORT AND ON DEMAND SERVICES.,CONT_AWD_70B04C21F00000692_7014_70B04C18D00000018_7014
CBP,70B01C21F00000649,"CCI FACILITY SUPPORT SERVICES, LLC",256081.26,2021-08-06,0,MAINTENANCE OF OTHER AIRFIELD STRUCTURES,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,THE PURPOSE OF THIS REQUIREMENT IS FOR AMO MAINE APRON EXPANSION,CONT_AWD_70B01C21F00000649_7014_70B01C20G00000034_7014
CBP,70B04C21F00000865,"THUNDERCAT TECHNOLOGY, LLC",255999.92,2021-07-28,0,IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,ANALYST I,CONT_AWD_70B04C21F00000865_7014_HSHQDC13D00002_7001
CBP,70B06C21P00000413,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,255959.69,2021-08-20,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,SOFTWARE PUBLISHERS,SOFTWARE MAINTENANCE RENEWAL,CONT_AWD_70B06C21P00000413_7014_-NONE-_-NONE-
CBP,70B02C21F00001531,"NEW TECH SOLUTIONS, INC.",255306.92,2021-09-27,0,"HEADSETS, HANDSETS, MICROPHONES AND SPEAKERS",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,AMO NEXT GEN HEADSETS,CONT_AWD_70B02C21F00001531_7014_70B04C19D00000011_7014
CBP,70B04C21F00000115,"LRP PUBLICATIONS, INC.",253921.0,2021-01-29,0,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),"DATA PROCESSING, HOSTING, AND RELATED SERVICES",THE PURPOSE OF THIS TASK ORDER AGAINST BPA 70B04C19A00000014 IS FOR THE RENEWAL OF THE CYBERFEDS FOR WEB-BASED SUBSCRIPTION ACCESS TO FEDERAL LABOR EMPLOYEE CASE LAW RESEARCH FOR AUTHORIZE CBP EMPLOYEES.,CONT_AWD_70B04C21F00000115_7014_70B04C19A00000014_7014
CBP,HSBP1015J00793,SMITHS DETECTION INC.,253320.0,2021-06-23,P00008,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,IRRADIATION APPARATUS MANUFACTURING,"EXERCISE THE SIXTH YEAR OF PREVENTATIVE AND CORRECTIVE MAINTENANCE OPTIONS. INCREASE THE TOTAL OBLIGATION AMOUNT BY $253,320.00 FROM $2,695,820.00 TO 2,949,140.00.",CONT_AWD_HSBP1015J00793_7014_HSBP1015D00027_7014
CBP,70B03C21P00000402,"CORPORATE SOURCE, INC THE",253161.12,2021-08-23,0,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,JANITORIAL SERVICES,CUSTODIAL SERVICES - USVI,CONT_AWD_70B03C21P00000402_7014_-NONE-_-NONE-
CBP,70B03C21P00000604,KPAUL PROPERTIES LLC,253149.1,2021-09-27,0,"HAND TOOLS, NONEDGED, NONPOWERED",OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,LICENSE PLATE READER SUPPLIES FOR THE USBP,CONT_AWD_70B03C21P00000604_7014_-NONE-_-NONE-
CBP,70B04C21F00000903,"GOVPLACE, LLC",252607.99,2021-07-29,0,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,FY21 GOOGLE CHROME BROWSER SOFTWARE LICENSING AND MAINTENANCE,CONT_AWD_70B04C21F00000903_7014_HSHQDC13D00022_7001
CBP,HSBP1017C00001,"OSC TECHNICAL SOLUTIONS, LLC",252474.63,2021-01-19,P00020,MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,FACILITIES SUPPORT SERVICES,"MOD TO INCREMENTALLY FUND THE CONTRACT FOR (3) MONTHS IN CLIN 4001, LABOR AND OVERHEAD",CONT_AWD_HSBP1017C00001_7014_-NONE-_-NONE-
CBP,HSBP1017C00001,"OSC TECHNICAL SOLUTIONS, LLC",252474.63,2021-04-21,P00022,MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,FACILITIES SUPPORT SERVICES,MOD TO FUND CONTRACT FOR (3) MONTHS IN OPTION YEAR 4,CONT_AWD_HSBP1017C00001_7014_-NONE-_-NONE-
CBP,HSBP1017C00001,"OSC TECHNICAL SOLUTIONS, LLC",252474.63,2021-06-09,P00023,MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES,FACILITIES SUPPORT SERVICES,MOD TO FUND THE CONTRACT THROUGH THE END OF OPTION YEAR 4.,CONT_AWD_HSBP1017C00001_7014_-NONE-_-NONE-
CBP,70B03C21F00001005,"FS PARTNERS, LLP",252359.24,2021-08-17,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,GEMINI USER ACCOUNTS (BASIC) WEB INTERFACE INFRASTRUCTURE,CONT_AWD_70B03C21F00001005_7014_HSHQDC13D00020_7001
CBP,70B03C18C00000161,MEI MAIL SERVICES INC.,251209.0,2021-07-07,P00003,SUPPORT- ADMINISTRATIVE: MAILING/DISTRIBUTION,POSTAL SERVICE,EXERCISE OF OY3,CONT_AWD_70B03C18C00000161_7014_-NONE-_-NONE-
CBP,70B03C21F00000336,ML CLICK MARKETING LLC,250976.0,2021-04-01,0,"CLOTHING, SPECIAL PURPOSE",OTHER CUT AND SEW APPAREL MANUFACTURING,CLOTHING FOR DETAINEES,CONT_AWD_70B03C21F00000336_7014_GS07F042BA_4732
CBP,70B06C21F00000357,ASPETTO INC,250880.0,2021-04-07,0,"ARMOR, PERSONAL",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,DELIVERY ORDER FOR BALLISTIC PLATE CARRIERS FOR THE U.S. CUSTOMS AND BORDER PROTECTION ACADEMY.,CONT_AWD_70B06C21F00000357_7014_70B06C19D00000068_7014
CBP,70B06C21F00001597,AGILENT TECHNOLOGIES INC,250788.33,2021-09-28,0,LABORATORY EQUIPMENT AND SUPPLIES,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,GM SYSTEMS (LAB EQUIPMENT),CONT_AWD_70B06C21F00001597_7014_GS07F0564X_4732
CBP,HSBP1017F00278,ACT1 FEDERAL LLC,250625.0,2021-07-30,P00029,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,ENGINEERING SERVICES,FUNDS ADDED,CONT_AWD_HSBP1017F00278_7014_GS00Q14OADS101_4732
CBP,70B01C21C00000115,BCL LEASING LIMITED PARTNERSHIP,250207.6,2021-09-29,0,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,LANDSCAPING SERVICES,ALASKA SNOW REMOVAL AND LAWN CARE,CONT_AWD_70B01C21C00000115_7014_-NONE-_-NONE-
CBP,70B03C20P00000622,SHAMROCK FOODS CO,250000.0,2021-06-16,P00002,COMPOSITE FOOD PACKAGES,FROZEN SPECIALTY FOOD MANUFACTURING,PACKAGED FOOD,CONT_AWD_70B03C20P00000622_7014_-NONE-_-NONE-
CBP,70B03C21P00000591,SHAMROCK FOODS CO,250000.0,2021-09-25,0,COMPOSITE FOOD PACKAGES,FROZEN SPECIALTY FOOD MANUFACTURING,PACKAGED FOOD,CONT_AWD_70B03C21P00000591_7014_-NONE-_-NONE-
CBP,70B02C21F00000079,HELISTREAM INC.,250000.0,2021-01-22,0,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,FLIGHT TRAINING,THE PURPOSE OF THIS TASK ORDER IS TO ORDER LIGHT ENFORCEMENT HELICOPTER TRAINING SERVICES IN ACCORDANCE WITH THE TERMS AND CONDITIONS OF THE ASSOCIATED INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT 70B02C21D00000002,CONT_AWD_70B02C21F00000079_7014_70B02C21D00000002_7014
CBP,70B03C21F00000886,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-07-28,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP RGV WESLACO DETAINEE MEALS - ADULT MEALS ONLY,CONT_AWD_70B03C21F00000886_7014_70B03C20A00000022_7014
CBP,70B03C21F00000918,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-08-02,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP CHULA VISTA DETAINEE MEALS - ADULTS ONLY,CONT_AWD_70B03C21F00000918_7014_70B03C20A00000022_7014
CBP,70B03C21F00000272,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-03-19,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS CALL ORDER FOR USBP RGV SECTOR - DONNA HOLDING FACILITY - UNDER THE SWB DETAINEE MEALS MULTI-AWARD BPA.,CONT_AWD_70B03C21F00000272_7014_70B03C20A00000022_7014
CBP,70B03C21F00000881,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-08-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"PURCHASE OF PRE-PACKAGED MEALS (LUNCH ONLY) SUPPORTING OPERATIONS AT US BORDER PATROL, RIO GRANDE VALLEY SECTOR, HARLINGEN STATION.",CONT_AWD_70B03C21F00000881_7014_70B03C20A00000022_7014
CBP,70B03C21F00000210,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-03-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP RGV WESLACO DETAINEE MEALS - DINNER ONLY,CONT_AWD_70B03C21F00000210_7014_70B03C20A00000022_7014
CBP,70B03C21F00000883,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-08-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"PURCHASE OF PRE-PACKAGED MEALS (BREAKFAST ONLY) SUPPORTING OPERATIONS AT US BORDER PATROL, RIO GRANDE VALLEY SECTOR, HARLINGEN STATION.",CONT_AWD_70B03C21F00000883_7014_70B03C20A00000022_7014
CBP,70B03C21F00000882,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-08-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"PURCHASE OF PRE-PACKAGED MEALS (DINNER ONLY) SUPPORTING OPERATIONS AT US BORDER PATROL, RIO GRANDE VALLEY SECTOR, HARLINGEN STATION",CONT_AWD_70B03C21F00000882_7014_70B03C20A00000022_7014
CBP,70B03C21F00000273,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-03-19,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"DETAINEE MEALS FOR USBP RGV SECTOR - DONNA HOLDING FACILITY, UNDER THE SWB DETAINEE MEALS MULTI-AWARD BPA.",CONT_AWD_70B03C21F00000273_7014_70B03C20A00000022_7014
CBP,70B03C21F00000271,"ROCKWELL AMERICAN SERVICES, LTD.",250000.0,2021-03-19,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"DETAINEE MEALS CALL ORDER FROM SWB DETAINEE MEALS MULTI-AWARD BPA, FOR THE USBP RGV SECTOR, DONNA SOFTSIDE FACILITY.",CONT_AWD_70B03C21F00000271_7014_70B03C20A00000022_7014
CBP,70B02C21F00000086,FLIGHTSAFETY INTERNATIONAL INC,250000.0,2021-01-22,0,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,FLIGHT TRAINING,THE PURPOSE OF THIS TASK ORDER # 1 IS TO ORDER AIRCRAFT PILOT TRAINING SERVICES IN ACCORDANCE WITH THE TERMS AND CONDITIONS OF THE ASSOCIATED INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT 70B02C21D00000008,CONT_AWD_70B02C21F00000086_7014_70B02C21D00000008_7014
CBP,70B03C21F00001241,B & S SERVICES,250000.0,2021-09-09,0,WASTE DISPOSAL EQUIPMENT,SEPTIC TANK AND RELATED SERVICES,PORTABLE TOILET EQUIPMENT RENTAL CALL-OUT.,CONT_AWD_70B03C21F00001241_7014_70B03C21A00000016_7014
CBP,70B03C21F00000947,ADMIRALS EXPERIENCE INC,250000.0,2021-08-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP EL PASO SECTOR CENTRAL PROCESSING CENTER DETAINEE MEALS - ADULT MEALS ONLY,CONT_AWD_70B03C21F00000947_7014_70B03C20A00000028_7014
CBP,70B03C21F00001301,ARIZONA FEEDS COUNTRY STORES LLC,250000.0,2021-09-27,0,FORAGE AND FEED,OTHER ANIMAL FOOD MANUFACTURING,USBP TCA HORSE FEED & SUPPLIES,CONT_AWD_70B03C21F00001301_7014_70B03C20D00000037_7014
CBP,HSBP1016P00856,SMITHS DETECTION INC.,250000.0,2021-01-12,P00009,"STIMULATED COHERENT RADIATION DEVICES, COMPONENTS, AND ACCESSORIES",IRRADIATION APPARATUS MANUFACTURING,MAINTENANCE OPTION EXERCISED.,CONT_AWD_HSBP1016P00856_7014_-NONE-_-NONE-
CBP,70B03C21F00000995,3 STONEDEGGS INC,250000.0,2021-08-11,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS FOR USBP RIO GRANDE VALLEY SECTOR - MCALLEN STATION.,CONT_AWD_70B03C21F00000995_7014_70B03C20A00000031_7014
CBP,70B03C21F00000248,3 STONEDEGGS INC,250000.0,2021-03-12,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS CALL ORDER FROM THE SOUTHWEST BORDER DETAINEE MEALS MULTI-AWARD BPA.,CONT_AWD_70B03C21F00000248_7014_70B03C20A00000031_7014
CBP,70B03C21F00000319,3 STONEDEGGS INC,250000.0,2021-04-01,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"CALL ORDER UNDER THE SWB MULTI-AWARD DETAINEE MEALS BPA. MEALS TO USBP MCALLEN STATION, TX.",CONT_AWD_70B03C21F00000319_7014_70B03C20A00000031_7014
CBP,70B03C21F00000982,3 STONEDEGGS INC,250000.0,2021-08-12,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"PURCHASE OF PRE-PACKAGED MEALS SUPPORTING OPERATIONS AT US BORDER PATROL, RIO GRANDE VALLEY SECTOR, BROWNSVILLE STATION.",CONT_AWD_70B03C21F00000982_7014_70B03C20A00000031_7014
CBP,70B03C21F00000317,3 STONEDEGGS INC,250000.0,2021-04-02,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS USBP MCALLEN STATION UNDER THE SWB MULTI-AWARD DETAINEE MEALS BPA.,CONT_AWD_70B03C21F00000317_7014_70B03C20A00000031_7014
CBP,70B03C21F00000247,3 STONEDEGGS INC,250000.0,2021-03-12,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,CALL ORDER FOR DETAINEE MEALS UNDER THE SWB DETAINEE MEALS MULTI AWARD BPA.,CONT_AWD_70B03C21F00000247_7014_70B03C20A00000031_7014
CBP,70B03C21F00000996,3 STONEDEGGS INC,250000.0,2021-08-12,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS FOR USBP RGV SECTOR - MCALLEN STATION UNDER THE SWB DETAINEE MEALS MULTI-AWARD BPA.,CONT_AWD_70B03C21F00000996_7014_70B03C20A00000031_7014
CBP,70B03C21F00000318,3 STONEDEGGS INC,250000.0,2021-04-02,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS CALL ORDER FOR THE USBP MCALLEN STATION UNDER THE SWB MULTI-AWARD DETAINEE MEALS BPA.,CONT_AWD_70B03C21F00000318_7014_70B03C20A00000031_7014
CBP,70B03C21F00000994,3 STONEDEGGS INC,250000.0,2021-08-11,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,"DETAINEE MEALS UNDER THE SWB DETAINEE MEALS MULTI-AWARD BPA, FOR THE RGV SECTOR, MCALLEN STATION.",CONT_AWD_70B03C21F00000994_7014_70B03C20A00000031_7014
CBP,70B03C21F00000246,3 STONEDEGGS INC,250000.0,2021-03-12,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,CALL ORDER FOR DETAINEE MEALS UNDER THE SWB DETAINEE MEALS MULTI-AWARD BPA.,CONT_AWD_70B03C21F00000246_7014_70B03C20A00000031_7014
CBP,70B02C21F00000085,"CAE USA, INC.",250000.0,2021-01-22,0,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,FLIGHT TRAINING,THE PURPOSE OF THIS TASK ORDER IS TO ORDER AIRCRAFT PILOT TRAINING SERVICES IN ACCORDANCE WITH THE TERMS AND CONDITIONS OF THE ASSOCIATED INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT 70B02C21D00000007.,CONT_AWD_70B02C21F00000085_7014_70B02C21D00000007_7014
CBP,70B03C21F00000209,MORRIS BRADLEY L,250000.0,2021-03-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP WESLACO DETAINEE MEALS - LUNCH ONLY,CONT_AWD_70B03C21F00000209_7014_70B03C20A00000023_7014
CBP,70B03C21F00000208,MORRIS BRADLEY L,250000.0,2021-03-04,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,USBP WESLACO DETAINEE MEALS - BREAKFAST ONLY,CONT_AWD_70B03C21F00000208_7014_70B03C20A00000023_7014
CBP,70B03C21F00000277,"ROCKWELL AMERICAN SERVICES, LTD.",249999.75,2021-03-19,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS,CONT_AWD_70B03C21F00000277_7014_70B03C20A00000022_7014
CBP,70B03C21F00000622,"ROCKWELL AMERICAN SERVICES, LTD.",249996.5,2021-06-03,0,SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS,PERISHABLE PREPARED FOOD MANUFACTURING,DETAINEE MEALS,CONT_AWD_70B03C21F00000622_7014_70B03C20A00000022_7014
